"statement.id","headline.id","resp.id","survey.id","contest","statemtrue","belief.orig","round","pr.true","pr.true.prev","news.source","pid.summ"
2,3,6670,"tess",1,0,81,2,19,65,"New York Times","Democrat"
2,3,6675,"tess",3,0,99,2,1,89,"New York Times","Democrat"
2,3,6686,"tess",3,1,98,2,98,50,"New York Times","Republican"
2,3,6688,"tess",3,1,78,3,78,34,"New York Times","Republican"
2,3,6696,"tess",4,1,98,2,98,99,"New York Times","Democrat"
2,3,6698,"tess",2,1,99,2,99,99,"New York Times","Democrat"
2,3,6702,"tess",2,0,99,3,1,99,"New York Times","Democrat"
2,3,6710,"tess",2,0,5,2,95,71,"New York Times","Republican"
2,3,6718,"tess",1,1,70,3,70,80,"New York Times","Republican"
2,3,6720,"tess",1,0,81,3,19,11,"New York Times","Republican"
2,3,6725,"tess",2,1,100,2,100,100,"New York Times","Republican"
2,3,6732,"tess",2,0,73,2,27,15,"New York Times","Democrat"
2,3,6733,"tess",2,0,8,2,92,14,"New York Times","Republican"
2,3,6741,"tess",2,0,60,2,40,80,"New York Times","Democrat"
2,3,6760,"tess",4,0,15,2,85,60,"New York Times","Democrat"
2,3,6777,"tess",1,1,80,2,80,90,"New York Times","Democrat"
2,3,6788,"tess",3,0,93,3,7,5,"New York Times","Democrat"
2,3,6804,"tess",1,1,50,3,50,70,"New York Times","Republican"
2,3,6814,"tess",4,1,80,2,80,80,"New York Times","Democrat"
2,3,6833,"tess",4,1,100,2,100,100,"New York Times","Neither"
2,3,6838,"tess",1,1,95,3,95,99,"New York Times","Democrat"
2,3,6868,"tess",1,0,44,3,56,26,"New York Times","Republican"
2,3,6897,"tess",4,0,70,2,30,30,"New York Times","Democrat"
2,3,6908,"tess",2,0,50,3,50,76,"New York Times","Democrat"
2,3,6910,"tess",2,0,66,3,34,31,"New York Times","Democrat"
2,3,6912,"tess",3,1,74,2,74,50,"New York Times","Democrat"
2,3,6913,"tess",3,1,83,3,83,44,"New York Times","Democrat"
2,3,6920,"tess",2,1,42,3,42,55,"New York Times","Republican"
2,3,6932,"tess",1,0,31,3,69,37,"New York Times","Democrat"
2,3,6935,"tess",4,1,92,2,92,87,"New York Times","Democrat"
2,3,6938,"tess",4,0,16,2,84,18,"New York Times","Democrat"
2,3,6951,"tess",1,0,25,2,75,50,"New York Times","Democrat"
2,3,6956,"tess",2,1,95,3,95,100,"New York Times","Democrat"
2,3,6963,"tess",1,0,51,3,49,37,"New York Times","Democrat"
2,3,6984,"tess",2,1,20,2,20,30,"New York Times","Republican"
2,3,6997,"tess",4,0,77,2,23,30,"New York Times","Republican"
2,3,7003,"tess",3,1,29,3,29,19,"New York Times","Republican"
2,3,7011,"tess",3,1,90,2,90,99,"New York Times","Democrat"
2,3,7036,"tess",3,1,90,2,90,60,"New York Times","Republican"
2,3,7046,"tess",4,0,79,2,21,20,"New York Times","Democrat"
2,3,7048,"tess",1,1,97,2,97,2,"New York Times","Democrat"
2,3,7049,"tess",1,0,32,2,68,31,"New York Times","Democrat"
2,3,7054,"tess",2,0,9,3,91,4,"New York Times","Democrat"
2,3,7055,"tess",3,1,34,2,34,0,"New York Times","Republican"
2,3,7066,"tess",4,0,48,2,52,66,"New York Times","Democrat"
2,3,7078,"tess",1,1,11,3,11,11,"New York Times","Republican"
2,3,7083,"tess",2,0,97,3,3,94,"New York Times","Democrat"
2,3,7087,"tess",3,1,1,3,1,0,"New York Times","Democrat"
2,3,7088,"tess",2,0,70,2,30,22,"New York Times","Democrat"
2,3,7104,"tess",3,0,92,3,8,6,"New York Times","Republican"
2,3,7106,"tess",2,1,100,2,100,100,"New York Times","Republican"
2,3,7125,"tess",3,1,85,2,85,98,"New York Times","Republican"
2,3,7127,"tess",3,0,0,3,100,100,"New York Times","Democrat"
2,3,7133,"tess",4,1,92,2,92,67,"New York Times","Democrat"
2,3,7148,"tess",1,1,98,2,98,91,"New York Times","Democrat"
2,3,7158,"tess",3,1,90,3,90,50,"New York Times","Democrat"
2,3,7161,"tess",3,0,64,3,36,46,"New York Times","Democrat"
2,3,7174,"tess",1,0,94,2,6,17,"New York Times","Democrat"
2,3,7182,"tess",1,0,1,2,99,30,"New York Times","Democrat"
2,3,7199,"tess",1,1,99,2,99,99,"New York Times","Republican"
2,3,7201,"tess",2,1,1,2,1,71,"New York Times","Democrat"
2,3,7210,"tess",1,1,99,3,99,93,"New York Times","Neither"
2,3,7216,"tess",1,1,92,3,92,100,"New York Times","Democrat"
2,3,7222,"tess",3,1,11,2,11,10,"New York Times","Democrat"
2,3,7226,"tess",3,0,54,2,46,43,"New York Times","Democrat"
2,3,7231,"tess",2,1,100,2,100,80,"New York Times","Democrat"
2,3,7239,"tess",2,0,94,2,6,50,"New York Times","Republican"
2,3,7240,"tess",2,0,4,3,96,90,"New York Times","Democrat"
2,3,7241,"tess",4,1,100,2,100,99,"New York Times","Neither"
2,3,7248,"tess",4,0,100,2,0,0,"New York Times","Democrat"
2,3,7252,"tess",3,1,100,2,100,100,"New York Times","Republican"
2,3,7266,"tess",2,0,80,2,20,4,"New York Times","Republican"
2,3,7273,"tess",2,1,73,3,73,76,"New York Times","Democrat"
2,3,7276,"tess",3,1,87,2,87,36,"New York Times","Republican"
2,3,7289,"tess",2,1,80,2,80,80,"New York Times","Democrat"
2,3,7303,"tess",1,0,3,2,97,80,"New York Times","Republican"
2,3,7307,"tess",3,1,100,3,100,100,"New York Times","Democrat"
2,3,7325,"tess",2,0,10,2,90,10,"New York Times","Republican"
2,3,7330,"tess",2,1,100,3,100,89,"New York Times","Democrat"
2,3,7338,"tess",2,1,97,3,97,98,"New York Times","Democrat"
2,3,7368,"tess",2,1,99,2,99,90,"New York Times","Democrat"
2,3,7373,"tess",2,1,46,3,46,81,"New York Times","Democrat"
2,3,7381,"tess",2,0,96,3,4,2,"New York Times","Republican"
2,3,7388,"tess",1,1,80,2,80,50,"New York Times","Democrat"
2,3,7395,"tess",3,1,11,2,11,50,"New York Times","Republican"
2,3,7398,"tess",2,0,98,2,2,100,"New York Times","Democrat"
2,3,7404,"tess",1,0,3,3,97,97,"New York Times","Democrat"
2,3,7418,"tess",2,1,78,3,78,84,"New York Times","Democrat"
2,3,7425,"tess",2,1,74,3,74,16,"New York Times","Democrat"
2,3,7432,"tess",1,1,80,2,80,80,"New York Times","Democrat"
2,3,7437,"tess",1,0,90,3,10,19,"New York Times","Democrat"
2,3,7440,"tess",3,0,49,3,51,70,"New York Times","Republican"
2,3,7450,"tess",2,1,40,3,40,64,"New York Times","Democrat"
2,3,7452,"tess",4,0,59,2,41,50,"New York Times","Democrat"
2,3,7466,"tess",1,1,80,2,80,30,"New York Times","Republican"
2,3,7470,"tess",1,0,21,3,79,46,"New York Times","Republican"
2,3,7525,"tess",3,0,83,3,17,32,"New York Times","Democrat"
2,3,7528,"tess",4,1,74,2,74,50,"New York Times","Republican"
2,3,7539,"tess",1,1,86,2,86,75,"New York Times","Republican"
2,3,7546,"tess",2,0,99,2,1,40,"New York Times","Republican"
2,3,7556,"tess",2,0,50,2,50,9,"New York Times","Democrat"
2,3,7564,"tess",1,1,49,3,49,50,"New York Times","Democrat"
2,3,7590,"tess",1,1,80,3,80,77,"New York Times","Republican"
2,3,7593,"tess",2,1,73,3,73,71,"New York Times","Republican"
2,3,7594,"tess",2,1,80,2,80,50,"New York Times","Democrat"
2,3,7597,"tess",3,0,7,3,93,81,"New York Times","Democrat"
2,3,7603,"tess",3,1,18,2,18,99,"New York Times","Democrat"
2,3,7615,"tess",4,1,100,2,100,100,"New York Times","Republican"
2,3,7623,"tess",1,1,74,2,74,50,"New York Times","Republican"
2,3,7630,"tess",2,0,84,2,16,5,"New York Times","Democrat"
2,3,7634,"tess",3,0,30,2,70,60,"New York Times","Republican"
2,3,7640,"tess",3,1,69,3,69,49,"New York Times","Republican"
2,3,7641,"tess",3,0,80,2,20,10,"New York Times","Democrat"
2,3,7656,"tess",3,1,20,2,20,10,"New York Times","Republican"
2,3,7659,"tess",1,0,50,3,50,5,"New York Times","Republican"
2,3,7662,"tess",2,0,71,2,29,77,"New York Times","Democrat"
2,3,7688,"tess",3,1,35,3,35,88,"New York Times","Democrat"
2,3,7694,"tess",1,0,90,2,10,10,"New York Times","Republican"
2,3,7696,"tess",1,1,60,3,60,60,"New York Times","Democrat"
2,3,7699,"tess",2,1,69,2,69,77,"New York Times","Democrat"
2,3,7717,"tess",4,0,9,2,91,91,"New York Times","Democrat"
2,3,7722,"tess",2,0,50,3,50,90,"New York Times","Republican"
2,3,7747,"tess",1,1,95,2,95,100,"New York Times","Democrat"
2,3,7754,"tess",4,0,50,2,50,60,"New York Times","Neither"
2,3,7778,"tess",1,1,95,2,95,100,"New York Times","Democrat"
2,3,7789,"tess",1,0,91,3,9,18,"New York Times","Republican"
2,3,7799,"tess",2,0,75,2,25,26,"New York Times","Democrat"
2,3,7819,"tess",1,1,85,3,85,48,"New York Times","Democrat"
2,3,7822,"tess",4,0,20,2,80,70,"New York Times","Democrat"
2,3,7826,"tess",1,0,30,3,70,31,"New York Times","Republican"
2,3,7854,"tess",3,1,64,2,64,62,"New York Times","Democrat"
2,3,7856,"tess",3,0,80,2,20,90,"New York Times","Republican"
2,3,7864,"tess",1,0,37,2,63,34,"New York Times","Republican"
2,3,7880,"tess",3,1,100,2,100,79,"New York Times","Democrat"
2,3,7891,"tess",3,0,33,3,67,49,"New York Times","Republican"
2,3,7918,"tess",4,0,95,2,5,0,"New York Times","Democrat"
2,3,7930,"tess",3,1,17,2,17,2,"New York Times","Republican"
2,3,7946,"tess",2,0,50,2,50,50,"New York Times","Democrat"
2,3,7957,"tess",3,1,90,3,90,78,"New York Times","Democrat"
2,3,7959,"tess",2,1,44,3,44,15,"New York Times","Democrat"
2,3,7960,"tess",1,1,100,3,100,89,"New York Times","Democrat"
2,3,7965,"tess",3,1,50,2,50,50,"New York Times","Democrat"
2,3,7982,"tess",2,0,75,3,25,65,"New York Times","Democrat"
2,3,7983,"tess",4,0,63,2,37,46,"New York Times","Democrat"
2,3,7988,"tess",1,1,89,2,89,80,"New York Times","Democrat"
2,3,7991,"tess",2,0,100,3,0,31,"New York Times","Republican"
2,3,7998,"tess",1,0,100,3,0,10,"New York Times","Democrat"
2,3,8000,"tess",2,1,90,2,90,50,"New York Times","Democrat"
2,3,8001,"tess",1,0,74,2,26,21,"New York Times","Republican"
2,3,8011,"tess",1,1,85,2,85,84,"New York Times","Republican"
2,3,8023,"tess",2,1,7,2,7,100,"New York Times","Democrat"
2,3,8042,"tess",2,0,85,3,15,15,"New York Times","Republican"
2,3,8063,"tess",2,0,81,2,19,30,"New York Times","Republican"
2,3,8081,"tess",1,1,100,3,100,93,"New York Times","Democrat"
2,3,8095,"tess",2,1,99,3,99,99,"New York Times","Democrat"
2,3,8096,"tess",3,0,98,2,2,1,"New York Times","Republican"
2,3,8101,"tess",2,1,50,2,50,77,"New York Times","Republican"
2,3,8104,"tess",1,1,93,2,93,92,"New York Times","Republican"
2,3,8116,"tess",2,0,19,2,81,30,"New York Times","Democrat"
2,3,8134,"tess",4,1,0,2,0,49,"New York Times","Democrat"
2,3,8141,"tess",1,1,81,3,81,11,"New York Times","Democrat"
2,3,8142,"tess",4,1,98,2,98,99,"New York Times","Democrat"
2,3,8146,"tess",3,1,99,2,99,1,"New York Times","Republican"
2,3,8160,"tess",3,1,90,2,90,90,"New York Times","Democrat"
2,3,8170,"tess",3,1,93,3,93,85,"New York Times","Democrat"
2,3,8181,"tess",1,0,99,3,1,0,"New York Times","Republican"
2,3,8191,"tess",4,1,98,2,98,80,"New York Times","Democrat"
2,3,8196,"tess",2,1,89,3,89,90,"New York Times","Democrat"
2,3,8199,"tess",2,0,90,3,10,10,"New York Times","Democrat"
2,3,8203,"tess",3,1,87,3,87,59,"New York Times","Republican"
2,3,8207,"tess",2,1,97,2,97,63,"New York Times","Democrat"
2,3,8218,"tess",4,0,85,2,15,25,"New York Times","Democrat"
2,3,8228,"tess",3,0,89,2,11,60,"New York Times","Democrat"
2,3,8249,"tess",1,0,0,3,100,100,"New York Times","Democrat"
2,3,8250,"tess",1,1,99,3,99,99,"New York Times","Democrat"
2,3,8253,"tess",2,1,84,3,84,100,"New York Times","Democrat"
2,3,8260,"tess",3,1,85,3,85,33,"New York Times","Neither"
2,3,8267,"tess",1,1,99,3,99,94,"New York Times","Republican"
2,3,8272,"tess",1,1,60,2,60,10,"New York Times","Democrat"
2,3,8285,"tess",1,1,89,2,89,11,"New York Times","Democrat"
2,3,8287,"tess",2,0,5,3,95,95,"New York Times","Democrat"
2,3,8331,"tess",3,0,10,3,90,70,"New York Times","Democrat"
2,3,8335,"tess",1,1,25,3,25,93,"New York Times","Republican"
2,3,8337,"tess",2,1,100,3,100,100,"New York Times","Republican"
2,3,8345,"tess",1,0,75,3,25,26,"New York Times","Democrat"
2,3,8347,"tess",3,0,43,3,57,61,"New York Times","Republican"
2,3,8360,"tess",3,0,64,2,36,0,"New York Times","Democrat"
2,3,8371,"tess",2,1,1,2,1,0,"New York Times","Republican"
2,3,8386,"tess",3,0,87,3,13,34,"New York Times","Republican"
2,3,8397,"tess",3,1,50,3,50,50,"New York Times","Republican"
2,3,8432,"tess",4,1,99,2,99,95,"New York Times","Democrat"
2,3,8449,"tess",3,1,56,3,56,77,"New York Times","Democrat"
2,3,8468,"tess",2,1,97,3,97,95,"New York Times","Democrat"
2,3,8476,"tess",4,0,80,2,20,20,"New York Times","Democrat"
2,3,8489,"tess",3,1,10,2,10,3,"New York Times","Democrat"
2,3,8544,"tess",3,0,NA,2,NA,39,"New York Times","Democrat"
2,3,8550,"tess",2,0,0,3,100,94,"New York Times","Democrat"
2,3,8558,"tess",1,0,39,2,61,61,"New York Times","Republican"
2,3,8564,"tess",3,1,100,3,100,100,"New York Times","Republican"
2,3,8577,"tess",3,0,95,2,5,61,"New York Times","Democrat"
2,3,8579,"tess",1,0,40,2,60,25,"New York Times","Democrat"
2,3,8583,"tess",3,0,7,3,93,95,"New York Times","Democrat"
2,3,8600,"tess",4,1,90,2,90,90,"New York Times","Democrat"
2,3,8607,"tess",1,1,72,2,72,78,"New York Times","Republican"
2,3,8618,"tess",2,0,50,2,50,3,"New York Times","Republican"
2,3,8638,"tess",1,1,90,2,90,10,"New York Times","Neither"
2,3,8640,"tess",2,1,10,3,10,20,"New York Times","Democrat"
2,3,8651,"tess",4,0,84,2,16,14,"New York Times","Republican"
2,3,8659,"tess",1,0,7,2,93,58,"New York Times","Democrat"
2,3,8669,"tess",1,0,58,2,42,94,"New York Times","Democrat"
2,3,8685,"tess",1,0,87,3,13,37,"New York Times","Democrat"
2,3,8706,"tess",1,0,100,3,0,10,"New York Times","Republican"
2,3,8710,"tess",3,0,100,2,0,50,"New York Times","Democrat"
2,3,8719,"tess",3,1,40,3,40,40,"New York Times","Republican"
2,3,8724,"tess",1,1,91,3,91,84,"New York Times","Democrat"
2,3,8727,"tess",3,1,72,2,72,72,"New York Times","Democrat"
2,3,8731,"tess",2,1,72,2,72,72,"New York Times","Democrat"
2,3,8739,"tess",1,1,81,2,81,86,"New York Times","Republican"
2,3,8746,"tess",1,1,95,2,95,95,"New York Times","Republican"
2,3,8755,"tess",3,0,40,2,60,25,"New York Times","Democrat"
2,3,8763,"tess",3,1,90,2,90,50,"New York Times","Republican"
2,3,8765,"tess",1,1,NA,2,NA,10,"New York Times","Democrat"
2,3,8782,"tess",1,0,56,3,44,50,"New York Times","Republican"
2,3,8797,"tess",3,0,51,2,49,89,"New York Times","Republican"
2,3,8810,"tess",2,1,90,2,90,70,"New York Times","Democrat"
2,3,8821,"tess",4,0,71,2,29,50,"New York Times","Republican"
2,3,8836,"tess",2,0,96,2,4,29,"New York Times","Democrat"
2,3,8848,"tess",3,1,1,3,1,1,"New York Times","Democrat"
2,3,8853,"tess",2,0,95,3,5,7,"New York Times","Democrat"
2,3,8877,"tess",1,1,95,2,95,95,"New York Times","Republican"
2,3,8900,"tess",1,0,60,3,40,4,"New York Times","Republican"
2,3,8925,"tess",1,0,51,3,49,35,"New York Times","Democrat"
2,3,8933,"tess",3,1,93,3,93,80,"New York Times","Republican"
2,3,8934,"tess",1,0,47,2,53,1,"New York Times","Democrat"
2,3,8970,"tess",1,1,100,3,100,100,"New York Times","Republican"
2,3,8973,"tess",1,0,99,3,1,1,"New York Times","Republican"
2,3,8981,"tess",1,0,50,2,50,30,"New York Times","Democrat"
2,3,8990,"tess",3,1,100,2,100,100,"New York Times","Republican"
2,3,9025,"tess",1,1,10,3,10,2,"New York Times","Republican"
2,3,9038,"tess",3,1,81,2,81,80,"New York Times","Neither"
2,3,9050,"tess",1,0,98,2,2,14,"New York Times","Republican"
2,3,9066,"tess",1,0,50,2,50,50,"New York Times","Republican"
2,3,9068,"tess",1,1,96,2,96,96,"New York Times","Democrat"
2,3,9083,"tess",2,0,20,2,80,6,"New York Times","Neither"
2,3,9120,"tess",2,0,25,3,75,50,"New York Times","Democrat"
2,3,9149,"tess",3,0,51,2,49,50,"New York Times","Democrat"
2,3,9152,"tess",2,0,61,2,39,68,"New York Times","Democrat"
2,3,9153,"tess",1,1,98,3,98,96,"New York Times","Democrat"
2,3,9169,"tess",1,1,95,2,95,94,"New York Times","Republican"
2,3,9184,"tess",3,1,100,3,100,100,"New York Times","Democrat"
2,3,9189,"tess",2,1,99,3,99,92,"New York Times","Republican"
2,3,9199,"tess",1,0,70,3,30,32,"New York Times","Republican"
2,3,9210,"tess",3,1,1,2,1,99,"New York Times","Democrat"
2,3,9211,"tess",4,0,85,2,15,81,"New York Times","Republican"
2,3,9236,"tess",1,0,96,3,4,0,"New York Times","Republican"
2,3,9239,"tess",3,0,97,3,3,5,"New York Times","Democrat"
2,3,9247,"tess",4,0,97,2,3,6,"New York Times","Democrat"
2,3,9281,"tess",1,1,80,2,80,50,"New York Times","Republican"
2,3,9284,"tess",2,0,71,3,29,29,"New York Times","Republican"
2,3,9297,"tess",1,0,NA,2,NA,70,"New York Times","Republican"
2,3,9298,"tess",4,1,93,2,93,89,"New York Times","Democrat"
2,3,9301,"tess",3,0,87,2,13,20,"New York Times","Democrat"
2,3,9302,"tess",2,1,70,2,70,79,"New York Times","Democrat"
2,3,9314,"tess",2,0,80,2,20,58,"New York Times","Republican"
2,3,9332,"tess",1,0,81,3,19,30,"New York Times","Democrat"
2,3,9346,"tess",4,0,50,2,50,10,"New York Times","Democrat"
2,3,9360,"tess",2,0,63,3,37,5,"New York Times","Republican"
2,3,9366,"tess",2,1,81,3,81,79,"New York Times","Republican"
2,3,9395,"tess",2,0,31,2,69,42,"New York Times","Democrat"
2,3,9398,"tess",2,1,29,2,29,32,"New York Times","Republican"
2,3,9412,"tess",2,0,99,3,1,99,"New York Times","Republican"
2,3,9422,"tess",1,0,60,3,40,20,"New York Times","Democrat"
2,3,9424,"tess",1,1,69,3,69,19,"New York Times","Democrat"
2,3,9431,"tess",1,1,99,2,99,75,"New York Times","Democrat"
2,3,9440,"tess",2,1,90,3,90,92,"New York Times","Republican"
2,3,9458,"tess",3,1,99,3,99,57,"New York Times","Republican"
2,3,9465,"tess",1,0,99,3,1,9,"New York Times","Republican"
2,3,9500,"tess",2,0,60,3,40,35,"New York Times","Republican"
2,3,9510,"tess",3,1,100,3,100,65,"New York Times","Democrat"
2,3,9570,"tess",1,1,87,3,87,81,"New York Times","Democrat"
2,3,9572,"tess",2,1,90,3,90,80,"New York Times","Republican"
2,3,9578,"tess",1,0,53,2,47,50,"New York Times","Republican"
2,3,9590,"tess",2,1,98,3,98,95,"New York Times","Republican"
2,3,9603,"tess",2,1,50,2,50,51,"New York Times","Democrat"
2,3,9608,"tess",3,0,99,2,1,1,"New York Times","Democrat"
2,3,9626,"tess",2,0,50,2,50,15,"New York Times","Democrat"
2,3,9627,"tess",3,0,100,3,0,0,"New York Times","Democrat"
2,3,9631,"tess",4,0,10,2,90,10,"New York Times","Democrat"
2,3,9635,"tess",3,1,80,2,80,3,"New York Times","Democrat"
2,3,9645,"tess",3,1,55,2,55,37,"New York Times","Democrat"
2,3,9664,"tess",1,0,73,2,27,37,"New York Times","Republican"
2,3,9671,"tess",1,0,70,2,30,15,"New York Times","Democrat"
2,3,9685,"tess",1,1,99,3,99,11,"New York Times","Republican"
2,3,9689,"tess",1,1,70,2,70,50,"New York Times","Democrat"
2,3,9701,"tess",3,0,57,3,43,0,"New York Times","Democrat"
2,3,9711,"tess",2,0,90,3,10,10,"New York Times","Neither"
2,3,9717,"tess",3,1,37,3,37,67,"New York Times","Neither"
2,4,51,"tess",1,0,50,2,50,50,"USA Today","Neither"
2,4,53,"tess",3,1,97,2,97,97,"USA Today","Democrat"
2,4,62,"tess",1,0,NA,3,NA,70,"USA Today","Democrat"
2,4,64,"tess",2,0,68,3,32,50,"USA Today","Democrat"
2,4,68,"tess",3,1,55,2,55,55,"USA Today","Democrat"
2,4,69,"tess",2,0,44,3,56,50,"USA Today","Neither"
2,4,80,"tess",1,1,100,3,100,60,"USA Today","Republican"
2,4,96,"tess",1,0,86,3,14,12,"USA Today","Democrat"
2,4,182,"tess",1,0,80,3,20,30,"USA Today","Democrat"
2,4,188,"tess",3,0,81,3,19,43,"USA Today","Democrat"
2,4,196,"tess",3,0,68,3,32,47,"USA Today","Democrat"
2,4,206,"tess",1,1,99,3,99,50,"USA Today","Republican"
2,4,216,"tess",1,0,0,3,100,0,"USA Today","Democrat"
2,4,234,"tess",2,1,99,3,99,0,"USA Today","Democrat"
2,4,247,"tess",2,0,0,3,100,82,"USA Today","Republican"
2,4,315,"tess",3,0,36,2,64,19,"USA Today","Democrat"
2,4,347,"tess",4,1,11,2,11,50,"USA Today","Democrat"
2,4,363,"tess",2,0,98,3,2,2,"USA Today","Republican"
2,4,366,"tess",1,1,50,3,50,51,"USA Today","Democrat"
2,4,405,"tess",2,1,2,2,2,3,"USA Today","Republican"
2,4,421,"tess",3,0,11,3,89,93,"USA Today","Democrat"
2,4,431,"tess",1,0,76,3,24,43,"USA Today","Democrat"
2,4,440,"tess",1,1,50,2,50,99,"USA Today","Democrat"
2,4,443,"tess",1,1,98,2,98,93,"USA Today","Republican"
2,4,478,"tess",1,1,100,2,100,100,"USA Today","Democrat"
2,4,482,"tess",1,0,71,2,29,1,"USA Today","Democrat"
2,4,493,"tess",4,1,49,2,49,10,"USA Today","Republican"
2,4,503,"tess",1,1,95,3,95,100,"USA Today","Republican"
2,4,509,"tess",2,0,50,3,50,50,"USA Today","Democrat"
2,4,512,"tess",3,1,40,3,40,80,"USA Today","Democrat"
2,4,516,"tess",2,0,9,2,91,95,"USA Today","Democrat"
2,4,530,"tess",3,1,67,2,67,66,"USA Today","Republican"
2,4,541,"tess",1,0,80,2,20,9,"USA Today","Democrat"
2,4,550,"tess",2,1,84,2,84,46,"USA Today","Republican"
2,4,567,"tess",4,0,99,2,1,99,"USA Today","Democrat"
2,4,584,"tess",4,1,57,2,57,45,"USA Today","Democrat"
2,4,591,"tess",3,0,52,2,48,58,"USA Today","Democrat"
2,4,596,"tess",3,1,100,3,100,98,"USA Today","Democrat"
2,4,600,"tess",3,1,100,3,100,100,"USA Today","Republican"
2,4,608,"tess",1,0,79,3,21,13,"USA Today","Democrat"
2,4,617,"tess",3,0,7,2,93,0,"USA Today","Republican"
2,4,622,"tess",1,1,22,3,22,26,"USA Today","Democrat"
2,4,633,"tess",2,0,50,3,50,41,"USA Today","Democrat"
2,4,680,"tess",1,1,53,2,53,18,"USA Today","Republican"
2,4,727,"tess",2,0,2,2,98,2,"USA Today","Republican"
2,4,740,"tess",1,0,50,2,50,58,"USA Today","Democrat"
2,4,752,"tess",2,1,81,2,81,72,"USA Today","Democrat"
2,4,753,"tess",1,0,95,2,5,5,"USA Today","Republican"
2,4,770,"tess",3,1,100,2,100,100,"USA Today","Democrat"
2,4,771,"tess",3,1,99,3,99,100,"USA Today","Democrat"
2,4,772,"tess",1,1,95,2,95,92,"USA Today","Republican"
2,4,794,"tess",1,1,80,3,80,85,"USA Today","Democrat"
2,4,803,"tess",2,1,61,2,61,60,"USA Today","Democrat"
2,4,804,"tess",2,0,82,3,18,41,"USA Today","Democrat"
2,4,829,"tess",4,1,90,2,90,71,"USA Today","Neither"
2,4,845,"tess",2,1,99,3,99,99,"USA Today","Republican"
2,4,847,"tess",4,0,61,2,39,38,"USA Today","Democrat"
2,4,851,"tess",2,1,40,2,40,19,"USA Today","Republican"
2,4,891,"tess",2,0,7,3,93,72,"USA Today","Republican"
2,4,903,"tess",3,1,63,3,63,53,"USA Today","Republican"
2,4,919,"tess",3,0,48,3,52,100,"USA Today","Democrat"
2,4,922,"tess",3,1,100,2,100,79,"USA Today","Republican"
2,4,928,"tess",4,1,90,2,90,70,"USA Today","Republican"
2,4,961,"tess",1,0,84,2,16,19,"USA Today","Democrat"
2,4,968,"tess",3,0,0,3,100,100,"USA Today","Democrat"
2,4,1018,"tess",1,1,90,3,90,30,"USA Today","Republican"
2,4,1055,"tess",2,0,21,3,79,49,"USA Today","Republican"
2,4,1064,"tess",3,0,NA,2,NA,50,"USA Today","Democrat"
2,4,1066,"tess",3,0,50,2,50,58,"USA Today","Democrat"
2,4,1067,"tess",1,0,100,2,0,0,"USA Today","Republican"
2,4,1068,"tess",1,0,60,2,40,40,"USA Today","Republican"
2,4,1081,"tess",2,1,52,3,52,90,"USA Today","Democrat"
2,4,1083,"tess",1,0,60,2,40,90,"USA Today","Democrat"
2,4,1087,"tess",1,1,41,3,41,10,"USA Today","Democrat"
2,4,1096,"tess",1,0,100,3,0,100,"USA Today","Democrat"
2,4,1097,"tess",3,0,51,3,49,90,"USA Today","Republican"
2,4,1100,"tess",2,1,25,2,25,3,"USA Today","Republican"
2,4,1104,"tess",4,1,92,2,92,93,"USA Today","Democrat"
2,4,1110,"tess",3,0,85,3,15,10,"USA Today","Neither"
2,4,1114,"tess",3,1,77,3,77,63,"USA Today","Neither"
2,4,1122,"tess",2,1,98,2,98,99,"USA Today","Republican"
2,4,1141,"tess",2,0,79,2,21,10,"USA Today","Democrat"
2,4,1150,"tess",1,1,32,3,32,0,"USA Today","Democrat"
2,4,1178,"tess",4,1,42,2,42,14,"USA Today","Republican"
2,4,1182,"tess",2,1,67,3,67,31,"USA Today","Republican"
2,4,1208,"tess",1,1,86,3,86,47,"USA Today","Republican"
2,4,1220,"tess",2,0,18,2,82,12,"USA Today","Democrat"
2,4,1256,"tess",3,1,91,2,91,86,"USA Today","Democrat"
2,4,1259,"tess",2,0,52,2,48,58,"USA Today","Democrat"
2,4,1260,"tess",3,0,28,3,72,18,"USA Today","Democrat"
2,4,1284,"tess",2,0,6,2,94,50,"USA Today","Democrat"
2,4,1306,"tess",1,0,0,3,100,100,"USA Today","Democrat"
2,4,1307,"tess",1,1,100,3,100,98,"USA Today","Republican"
2,4,1314,"tess",2,0,70,3,30,40,"USA Today","Democrat"
2,4,1336,"tess",3,0,59,3,41,40,"USA Today","Republican"
2,4,1366,"tess",2,0,90,2,10,53,"USA Today","Democrat"
2,4,1376,"tess",1,0,100,2,0,50,"USA Today","Democrat"
2,4,1418,"tess",2,0,84,2,16,8,"USA Today","Republican"
2,4,1426,"tess",2,1,33,2,33,25,"USA Today","Democrat"
2,4,1485,"tess",1,0,55,2,45,2,"USA Today","Democrat"
2,4,1486,"tess",1,1,58,2,58,76,"USA Today","Democrat"
2,4,1506,"tess",3,0,50,3,50,27,"USA Today","Democrat"
2,4,1507,"tess",2,0,90,2,10,10,"USA Today","Democrat"
2,4,1511,"tess",3,1,5,2,5,4,"USA Today","Republican"
2,4,1532,"tess",1,1,70,3,70,40,"USA Today","Republican"
2,4,1541,"tess",2,0,20,3,80,71,"USA Today","Republican"
2,4,1551,"tess",3,1,42,3,42,63,"USA Today","Republican"
